MOLECULE,ROUTE,TECHNICAL_SPECIFICATIONS,ATC_CODE,_BRAND_CANDIDATE,_BRAND_CANDIDATE_N,_FDA_BRAND_N,_FDA_GENERIC_N,_GENERIC_FROM_BRAND,_GENERIC_BEST,_GENERIC_BASE,_ROUTE_N,_STRENGTHS,_FORMS,_SIG3,_ROUTE_FAMILY,_FORM_FIRST,_FORM_GROUP
Sodium Bicarbonate,Inj.:,1 mEq/mL in 50 mL Ampul/Vial (Adult)(IV infusion) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.,[],"['AMPUL', 'VIAL']","[]|['AMPUL', 'VIAL']|INJ.",INJ.,AMPUL,AMPUL
Sodium Bicarbonate,Inj.:,1 mEq/mL in 100 mL Ampul/Vial (Adult)(IV infusion) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.,[],"['AMPUL', 'VIAL']","[]|['AMPUL', 'VIAL']|INJ.",INJ.,AMPUL,AMPUL
Sodium bicarbonate + Acid concentrates (Hemodialysis Solution),Inj.:,"650 g + Acid Concentrates (g/L) composed of:
Glucose = 0-49.5 g
Sodium chloride = 216.19-270.8 g
Potassium chloride = 5.25-6.7 g
Calcium chloride = 6.46-9.9 g
Magnesium chloride = 3.58-4.75 g
Glacial acetic acid = 8.1-8.46 g
Purified water = 1000 mL ",B05ZA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE + ACID CONCENTRATES (HEMODIALYSIS SOLUTION),SODIUM BICARBONATE + ACID CONCENTRATES (HEMODIALYSIS SOLUTION),INJ.,"['650.0G', '49.5G', '270.8G', '6.7G', '9.9G', '4.75G', '8.46G']",['UNSPECIFIED'],"['650.0G', '49.5G', '270.8G', '6.7G', '9.9G', '4.75G', '8.46G']|['UNSPECIFIED']|INJ.",INJ.,UNSPECIFIED,UNSPECIFIED
Sodium bicarbonate + Glutamic acid + Tartaric acid + Silicon resin (Gas Forming Agent),Oral:,470 mg + 70 mg + 420 mg + 25 mg Tablet ,Not available,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE + GLUTAMIC ACID + TARTARIC ACID + SILICON RESIN (GAS FORMING AGENT),SODIUM BICARBONATE + GLUTAMIC ACID + TARTARIC ACID + SILICON RESIN (GAS FORMING AGENT),PO,"['470.0MG', '70.0MG', '420.0MG', '25.0MG']",['TABLET'],"['470.0MG', '70.0MG', '420.0MG', '25.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sodium Calcium Edetate,Inj.:,200 mg/mL in 5 mL Ampul (IM) ,V03AB03,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CALCIUM EDETATE,SODIUM CALCIUM EDETATE,INJ.,"['200.0MG/1ML', '200.0MG']",['AMPUL'],"['200.0MG/1ML', '200.0MG']|['AMPUL']|INJ.",INJ.,AMPUL,AMPUL
Sodium Chloride,Inj.:,2.5 mEq/mL in 20 mL Vial *Primary Health Care,B05XA03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CHLORIDE,SODIUM CHLORIDE,INJ.,[],['VIAL'],[]|['VIAL']|INJ.,INJ.,VIAL,VIAL
Sodium Chloride,Inj.:,2.5 mEq/mL in 50 mL Vial *Primary Health Care,B05XA03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CHLORIDE,SODIUM CHLORIDE,INJ.,[],['VIAL'],[]|['VIAL']|INJ.,INJ.,VIAL,VIAL
Sodium Dichloroisocyanurate,,3.5 mg Tablet (2 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,,"['3.5MG', '2.0MG']",['TABLET'],"['3.5MG', '2.0MG']|['TABLET']|UNSPECIFIED",,TABLET,SOLID_ORAL
Sodium Dichloroisocyanurate,,8.68 mg Tablet (5 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,,"['8.68MG', '5.0MG']",['TABLET'],"['8.68MG', '5.0MG']|['TABLET']|UNSPECIFIED",,TABLET,SOLID_ORAL
Sodium Dichloroisocyanurate,,12.5 mg Tablet (8 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,,"['12.5MG', '8.0MG']",['TABLET'],"['12.5MG', '8.0MG']|['TABLET']|UNSPECIFIED",,TABLET,SOLID_ORAL
Sodium Dichloroisocyanurate,,17 mg Tablet (10 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,,"['17.0MG', '10.0MG']",['TABLET'],"['17.0MG', '10.0MG']|['TABLET']|UNSPECIFIED",,TABLET,SOLID_ORAL
Sodium Dichloroisocyanurate,,67 mg Tablet (40 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,,"['67.0MG', '40.0MG']",['TABLET'],"['67.0MG', '40.0MG']|['TABLET']|UNSPECIFIED",,TABLET,SOLID_ORAL
Sodium Hyaluronate,Ophthalmic:,0.1% (1 mg/mL) Ophthalmic drop solution in 5 mL ,S01KA ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM HYALURONATE,SODIUM HYALURONATE,OPHTHALMIC,"['1.0MG/1ML', '1.0MG']",['SOLUTION'],"['1.0MG/1ML', '1.0MG']|['SOLUTION']|OPHTHALMIC",OPHTHALMIC,SOLUTION,LIQUID_ORAL
Sodium Hyaluronate,Ophthalmic:,0.1% (1 mg/mL) Ophthalmic drop solution in 15 mL ,S01KA ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM HYALURONATE,SODIUM HYALURONATE,OPHTHALMIC,"['1.0MG/1ML', '1.0MG']",['SOLUTION'],"['1.0MG/1ML', '1.0MG']|['SOLUTION']|OPHTHALMIC",OPHTHALMIC,SOLUTION,LIQUID_ORAL
Sodium Iodide,Oral:,Capsule (Radioactivity range of 0.8 - 100 mCi per capsule) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO,[],['CAPSULE'],[]|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Sodium Iodide,Oral:,Capsule (Radioactivity range of 1.0 - 250 mCi per capsule) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO,[],['CAPSULE'],[]|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Sodium Iodide,Oral:,Solution (Radioactivity range of 3.5 - 150 mCi per vial) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO,[],"['VIAL', 'SOLUTION']","[]|['VIAL', 'SOLUTION']|PO",ENTERAL,VIAL,VIAL
Sodium Nitrite,Inj.:,Powder (USP Grade) ,V03AB08 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM NITRITE,SODIUM NITRITE,INJ.,[],['UNSPECIFIED'],[]|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Sodium Nitroprusside,Inj.:,50 mg Powder (IV infusion) ,C02DD01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM NITROPRUSSIDE,SODIUM NITROPRUSSIDE,INJ.,['50.0MG'],['UNSPECIFIED'],['50.0MG']|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Sodium Thiosulfate,Inj.:,250 mg/mL in 50 mL Ampul (IV) ,V03AB ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM THIOSULFATE,SODIUM THIOSULFATE,INJ.,"['250.0MG/1ML', '250.0MG']",['AMPUL'],"['250.0MG/1ML', '250.0MG']|['AMPUL']|INJ.",INJ.,AMPUL,AMPUL
Sodium Valproate,Oral:,200 mg/5 mL Syrup in 100 mL Bottle *Primary Health Care,N03AG01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE,SODIUM VALPROATE,PO,"['200.0MG/5ML', '200.0MG']",['SYRUP'],"['200.0MG/5ML', '200.0MG']|['SYRUP']|PO",ENTERAL,SYRUP,LIQUID_ORAL
Sodium Valproate + Valproic Acid,Oral:,333 mg + 145 mg Controlled Release (CR) tablet *Primary Health Care,N03AG01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID,SODIUM VALPROATE + VALPROIC ACID,PO,"['333.0MG', '145.0MG']",['TABLET'],"['333.0MG', '145.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,250 mg Tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO,['250.0MG'],['TABLET'],['250.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg Tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO,['500.0MG'],['TABLET'],['500.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,250 mg Extended Release (ER) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO,['250.0MG'],['TABLET'],['250.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg Extended Release (ER) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO,['500.0MG'],['TABLET'],['500.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg (333 mg Sodium valproate + 145 mg Valproic acid) Controlled Release (CR) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO,"['500.0MG', '333.0MG', '145.0MG']",['TABLET'],"['500.0MG', '333.0MG', '145.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sofosbuvir,Oral:,400 mg Tablet ,J05AP08 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR,SOFOSBUVIR,PO,['400.0MG'],['TABLET'],['400.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sofosbuvir + Ledipasvir,Oral:,400 mg + 90 mg Tablet ,J05AP51 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR + LEDIPASVIR,SOFOSBUVIR + LEDIPASVIR,PO,"['400.0MG', '90.0MG']",['TABLET'],"['400.0MG', '90.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sofosbuvir + Velpatasvir,Oral:,400 mg + 100 mg Tablet ,J05AP55 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR + VELPATASVIR,SOFOSBUVIR + VELPATASVIR,PO,"['400.0MG', '100.0MG']",['TABLET'],"['400.0MG', '100.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Somatostatin,Inj.:,"250 mcg Ampul/Vial (IV,IV infusion) ",H01CB01 ,,,,STREPTOKINASE,STREPTOKINASE,SOMATOSTATIN,SOMATOSTATIN,INJ.,['250.0MCG'],"['AMPUL', 'VIAL']","['250.0MCG']|['AMPUL', 'VIAL']|INJ.",INJ.,AMPUL,AMPUL
Somatostatin,Inj.:,"3 mg Ampul/Vial (IV,IV infusion) ",H01CB01 ,,,,STREPTOKINASE,STREPTOKINASE,SOMATOSTATIN,SOMATOSTATIN,INJ.,['3.0MG'],"['AMPUL', 'VIAL']","['3.0MG']|['AMPUL', 'VIAL']|INJ.",INJ.,AMPUL,AMPUL
Soya bean oil + Medium chain triglycerides + Olive oil + Purified fish oil,Inj.:,20% (200 mg/mL) Emulsion for IV infusion in 250 mL ,B05BA02 ,,,,STREPTOKINASE,STREPTOKINASE,SOYA BEAN OIL + MEDIUM CHAIN TRIGLYCERIDES + OLIVE OIL + PURIFIED FISH OIL,SOYA BEAN OIL + MEDIUM CHAIN TRIGLYCERIDES + OLIVE OIL + PURIFIED FISH OIL,INJ.,"['200.0MG/1ML', '200.0MG']",['EMULSION'],"['200.0MG/1ML', '200.0MG']|['EMULSION']|INJ.",INJ.,EMULSION,EMULSION
Spectinomycin,Inj.:,2 g Vial (IM) ,J01XX04 ,,,,STREPTOKINASE,STREPTOKINASE,SPECTINOMYCIN,SPECTINOMYCIN,INJ.,['2.0G'],['VIAL'],['2.0G']|['VIAL']|INJ.,INJ.,VIAL,VIAL
Spironolactone,Oral:,25 mg Tablet (K-sparer) ,C03DA01 ,,,,STREPTOKINASE,STREPTOKINASE,SPIRONOLACTONE,SPIRONOLACTONE,PO,['25.0MG'],['TABLET'],['25.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Spironolactone,Oral:,50 mg Tablet (K-sparer) ,C03DA01 ,,,,STREPTOKINASE,STREPTOKINASE,SPIRONOLACTONE,SPIRONOLACTONE,PO,['50.0MG'],['TABLET'],['50.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Spironolactone,Oral:,100 mg Tablet (K-sparer) ,C03DA01 ,,,,STREPTOKINASE,STREPTOKINASE,SPIRONOLACTONE,SPIRONOLACTONE,PO,['100.0MG'],['TABLET'],['100.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Standard Senna Concentrate,Oral:,187 mg Tablet ,A06AB06 ,,,,STREPTOKINASE,STREPTOKINASE,STANDARD SENNA CONCENTRATE,STANDARD SENNA CONCENTRATE,PO,['187.0MG'],['TABLET'],['187.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Standard Senna Concentrate,Oral:,374 mg Tablet ,A06AB06 ,,,,STREPTOKINASE,STREPTOKINASE,STANDARD SENNA CONCENTRATE,STANDARD SENNA CONCENTRATE,PO,['374.0MG'],['TABLET'],['374.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sterile Water for Injection,Inj.:,in 2 mL Ampul (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['AMPUL'],[]|['AMPUL']|INJ.,INJ.,AMPUL,AMPUL
Sterile Water for Injection,Inj.:,in 5 mL Ampul (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['AMPUL'],[]|['AMPUL']|INJ.,INJ.,AMPUL,AMPUL
Sterile Water for Injection,Inj.:,in 10 mL Ampul (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['AMPUL'],[]|['AMPUL']|INJ.,INJ.,AMPUL,AMPUL
Sterile Water for Injection,Inj.:,in 20 mL Ampul (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['AMPUL'],[]|['AMPUL']|INJ.,INJ.,AMPUL,AMPUL
Sterile Water for Injection,Inj.:,in 50 mL Bottle/Bag (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['UNSPECIFIED'],[]|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Sterile Water for Injection,Inj.:,in 100 mL Bottle/Bag (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['UNSPECIFIED'],[]|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Sterile Water for Injection,Inj.:,in 500 mL Bottle/Bag (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['UNSPECIFIED'],[]|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Sterile Water for Injection,Inj.:,in 1 L Bottle/Bag (No preservative) *Primary Health Care,V07AB ,,,,STREPTOKINASE,STREPTOKINASE,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,INJ.,[],['UNSPECIFIED'],[]|['UNSPECIFIED']|INJ.,INJ.,UNSPECIFIED,UNSPECIFIED
Streptokinase,Inj.:,"1,500,000 IU Powder Vial (IV infusion) ",B01AD01 ,,,,STREPTOKINASE,STREPTOKINASE,STREPTOKINASE,STREPTOKINASE,INJ.,['0.0IU'],['VIAL'],['0.0IU']|['VIAL']|INJ.,INJ.,VIAL,VIAL
Streptomycin,Inj.:,1 g (as Sulfate) Vial (IM) ,J01GA01 ,,,,STREPTOKINASE,STREPTOKINASE,STREPTOMYCIN,STREPTOMYCIN,INJ.,['1.0G'],['VIAL'],['1.0G']|['VIAL']|INJ.,INJ.,VIAL,VIAL
Succimer/Dimercapto succinic acid (DMSA),Oral:,100 mg Capsule ,V09CA02 ,,,,STREPTOKINASE,STREPTOKINASE,SUCCIMER/DIMERCAPTO SUCCINIC ACID (DMSA),SUCCIMER/DIMERCAPTO SUCCINIC ACID (DMSA),PO,['100.0MG'],['CAPSULE'],['100.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Succimer/Dimercapto succinic acid (DMSA),Oral:,200 mg Capsule ,V09CA02 ,,,,STREPTOKINASE,STREPTOKINASE,SUCCIMER/DIMERCAPTO SUCCINIC ACID (DMSA),SUCCIMER/DIMERCAPTO SUCCINIC ACID (DMSA),PO,['200.0MG'],['CAPSULE'],['200.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Sucralfate,Oral:,1 g Tablet ,A02BX02 ,,,,STREPTOKINASE,STREPTOKINASE,SUCRALFATE,SUCRALFATE,PO,['1.0G'],['TABLET'],['1.0G']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Sugammadex,Inj.:,100 mg/mL Solution for injection in 2 mL Vial (IV) ,V03AB35 ,,,,STREPTOKINASE,STREPTOKINASE,SUGAMMADEX,SUGAMMADEX,INJ.,"['100.0MG/1ML', '100.0MG']","['VIAL', 'SOLUTION']","['100.0MG/1ML', '100.0MG']|['VIAL', 'SOLUTION']|INJ.",INJ.,VIAL,VIAL
Sulfacetamide + Prednisolone,Ophthalmic:,10% + 0.25% (as Acetate) Ophthalmic drop suspension in 5 mL ,S01CA02 ,,,,STREPTOKINASE,STREPTOKINASE,SULFACETAMIDE + PREDNISOLONE,SULFACETAMIDE + PREDNISOLONE,OPHTHALMIC,[],['SUSPENSION'],[]|['SUSPENSION']|OPHTHALMIC,OPHTHALMIC,SUSPENSION,LIQUID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,400 mg + 80 mg Tablet *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['400.0MG', '80.0MG']",['TABLET'],"['400.0MG', '80.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,400 mg + 80 mg Capsule *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['400.0MG', '80.0MG']",['CAPSULE'],"['400.0MG', '80.0MG']|['CAPSULE']|PO",ENTERAL,CAPSULE,SOLID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,800 mg (as Sulfate) + 160 mg Tablet *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['800.0MG', '160.0MG']",['TABLET'],"['800.0MG', '160.0MG']|['TABLET']|PO",ENTERAL,TABLET,SOLID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,200 mg + 40 mg/5 mL Suspension in 70 mL *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['40.0MG/5ML', '200.0MG', '40.0MG']",['SUSPENSION'],"['40.0MG/5ML', '200.0MG', '40.0MG']|['SUSPENSION']|PO",ENTERAL,SUSPENSION,LIQUID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,200 mg + 40 mg/5 mL Suspension in 120 mL *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['40.0MG/5ML', '200.0MG', '40.0MG']",['SUSPENSION'],"['40.0MG/5ML', '200.0MG', '40.0MG']|['SUSPENSION']|PO",ENTERAL,SUSPENSION,LIQUID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Oral:,400 mg + 80 mg/5 mL Suspension in 60 mL *Primary Health Care,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),PO,"['80.0MG/5ML', '400.0MG', '80.0MG']",['SUSPENSION'],"['80.0MG/5ML', '400.0MG', '80.0MG']|['SUSPENSION']|PO",ENTERAL,SUSPENSION,LIQUID_ORAL
Sulfamethoxazole + Trimethoprim (Cotrimoxazole),Inj.:,400 mg + 80 mg in 5 mL Ampul (IV infusion) ,J01EE01,,,,STREPTOKINASE,STREPTOKINASE,SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),SULFAMETHOXAZOLE + TRIMETHOPRIM (COTRIMOXAZOLE),INJ.,"['400.0MG', '80.0MG']",['AMPUL'],"['400.0MG', '80.0MG']|['AMPUL']|INJ.",INJ.,AMPUL,AMPUL
Sulfur,Topical:,2% Cream in 10 g Plastic tube ,D10AB02,,,,STREPTOKINASE,STREPTOKINASE,SULFUR,SULFUR,TOP,['10.0G'],['CREAM'],['10.0G']|['CREAM']|TOP,TOPICAL,CREAM,TOPICAL_SEMISOLID
Sulfur,Topical:,10% Ointment in 15 g Aluminum collapsible tube ,D10AB02,,,,STREPTOKINASE,STREPTOKINASE,SULFUR,SULFUR,TOP,['15.0G'],['OINTMENT'],['15.0G']|['OINTMENT']|TOP,TOPICAL,OINTMENT,TOPICAL_SEMISOLID
Sulfur,Topical:,10% Ointment in 30 g Aluminum collapsible tube ,D10AB02,,,,STREPTOKINASE,STREPTOKINASE,SULFUR,SULFUR,TOP,['30.0G'],['OINTMENT'],['30.0G']|['OINTMENT']|TOP,TOPICAL,OINTMENT,TOPICAL_SEMISOLID
Sumatriptan,Oral:,50 mg Tablet ,N02CC01 ,,,,STREPTOKINASE,STREPTOKINASE,SUMATRIPTAN,SUMATRIPTAN,PO,['50.0MG'],['TABLET'],['50.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Suxamethonium/Succinylcholine,Inj.:,20 mg/mL (as Chloride) in 10 mL Vial (IV) ,M03AB01 ,,,,STREPTOKINASE,STREPTOKINASE,SUXAMETHONIUM/SUCCINYLCHOLINE,SUXAMETHONIUM/SUCCINYLCHOLINE,INJ.,"['20.0MG/1ML', '20.0MG']",['VIAL'],"['20.0MG/1ML', '20.0MG']|['VIAL']|INJ.",INJ.,VIAL,VIAL
Tacrolimus,Oral:,1 mg Capsule ,L04AD02 ,,,,STREPTOKINASE,STREPTOKINASE,TACROLIMUS,TACROLIMUS,PO,['1.0MG'],['CAPSULE'],['1.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Tacrolimus,Oral:,5 mg Capsule ,L04AD02 ,,,,STREPTOKINASE,STREPTOKINASE,TACROLIMUS,TACROLIMUS,PO,['5.0MG'],['CAPSULE'],['5.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Tacrolimus,Oral:,1 mg Slow release capsule ,L04AD02 ,,,,STREPTOKINASE,STREPTOKINASE,TACROLIMUS,TACROLIMUS,PO,['1.0MG'],['CAPSULE'],['1.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Tacrolimus,Oral:,5 mg Slow release capsule ,L04AD02 ,,,,STREPTOKINASE,STREPTOKINASE,TACROLIMUS,TACROLIMUS,PO,['5.0MG'],['CAPSULE'],['5.0MG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
Tafluprost,Ophthalmic:,15 mcg/mL Ophthalmic drop solution in 0.3 mL Single Dose Bottle ,S01EE05 ,,,,STREPTOKINASE,STREPTOKINASE,TAFLUPROST,TAFLUPROST,OPHTHALMIC,"['15.0MCG/1ML', '15.0MCG']",['SOLUTION'],"['15.0MCG/1ML', '15.0MCG']|['SOLUTION']|OPHTHALMIC",OPHTHALMIC,SOLUTION,LIQUID_ORAL
Tamoxifen,Oral:,10 mg (as Citrate) Tablet ,L02BA01 ,,,,STREPTOKINASE,STREPTOKINASE,TAMOXIFEN,TAMOXIFEN,PO,['10.0MG'],['TABLET'],['10.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Tamoxifen,Oral:,20 mg (as Citrate) Tablet ,L02BA01 ,,,,STREPTOKINASE,STREPTOKINASE,TAMOXIFEN,TAMOXIFEN,PO,['20.0MG'],['TABLET'],['20.0MG']|['TABLET']|PO,ENTERAL,TABLET,SOLID_ORAL
Tamsulosin,Oral:,200 mcg (as Hydrochloride) Capsule *Primary Health Care,G04CA02 ,,,,STREPTOKINASE,STREPTOKINASE,TAMSULOSIN,TAMSULOSIN,PO,['200.0MCG'],['CAPSULE'],['200.0MCG']|['CAPSULE']|PO,ENTERAL,CAPSULE,SOLID_ORAL
