MOLECULE,ROUTE,TECHNICAL_SPECIFICATIONS,ATC_CODE,_BRAND_CANDIDATE,_BRAND_CANDIDATE_N,_FDA_BRAND_N,_FDA_GENERIC_N,_GENERIC_FROM_BRAND,_GENERIC_BEST,_GENERIC_BASE,_ROUTE_N
Ranitidine,Inj.:,"25 mg/mL (as Hydrochloride) in 2 mL Ampul/Vial (IM, IV, IV infusion) ",A02BA02 ,,,,STREPTOKINASE,STREPTOKINASE,RANITIDINE,RANITIDINE,INJ.
Regular Insulin (Recombinant DNA human),Inj.:,"100 IU/mL in 3 mL Pre-filled syringe (IM, IV, SC) *Primary Health Care",A10AC01 ,,,,STREPTOKINASE,STREPTOKINASE,REGULAR INSULIN (RECOMBINANT DNA HUMAN),REGULAR INSULIN (RECOMBINANT DNA HUMAN),INJ.
Regular Insulin (Recombinant DNA human),Inj.:,"100 IU/mL in 5 mL Vial (IM, IV, SC) *Primary Health Care",A10AC01 ,,,,STREPTOKINASE,STREPTOKINASE,REGULAR INSULIN (RECOMBINANT DNA HUMAN),REGULAR INSULIN (RECOMBINANT DNA HUMAN),INJ.
Regular Insulin (Recombinant DNA human),Inj.:,"100 IU/mL in 10 mL Vial (IM, IV, SC) *Primary Health Care",A10AC01 ,,,,STREPTOKINASE,STREPTOKINASE,REGULAR INSULIN (RECOMBINANT DNA HUMAN),REGULAR INSULIN (RECOMBINANT DNA HUMAN),INJ.
Remdesivir,IV:,100 mg Lyophilized powder ,J05AB16,,,,STREPTOKINASE,STREPTOKINASE,REMDESIVIR,REMDESIVIR,IV
Remifentanil,Inj.:,1 mg Lyophilized powder Vial (IV infusion) ,N01AH06 ,,,,STREPTOKINASE,STREPTOKINASE,REMIFENTANIL,REMIFENTANIL,INJ.
Remifentanil,Inj.:,2 mg Lyophilized powder Vial (IV infusion) ,N01AH06 ,,,,STREPTOKINASE,STREPTOKINASE,REMIFENTANIL,REMIFENTANIL,INJ.
Retinol/Vitamin A,Oral:,"10,000 IU (as Palmitate) Soft gel capsule *Primary Health Care",A11CA01,,,,STREPTOKINASE,STREPTOKINASE,RETINOL/VITAMIN A,RETINOL/VITAMIN A,PO
Retinol/Vitamin A,Oral:,"25,000 IU (as Palmitate) Soft gel capsule *Primary Health Care",A11CA01,,,,STREPTOKINASE,STREPTOKINASE,RETINOL/VITAMIN A,RETINOL/VITAMIN A,PO
Retinol/Vitamin A,Oral:,"50,000 IU (as Palmitate) Soft gel capsule *Primary Health Care",A11CA01,,,,STREPTOKINASE,STREPTOKINASE,RETINOL/VITAMIN A,RETINOL/VITAMIN A,PO
Retinol/Vitamin A,Oral:,"100,000 IU (as Palmitate) Soft gel capsule with nipple (Only for DOH program) *Primary Health Care",A11CA01,,,,STREPTOKINASE,STREPTOKINASE,RETINOL/VITAMIN A,RETINOL/VITAMIN A,PO
Retinol/Vitamin A,Oral:,"200,000 IU (as Palmitate) Soft gel capsule with nipple (Only for DOH program) *Primary Health Care",A11CA01,,,,STREPTOKINASE,STREPTOKINASE,RETINOL/VITAMIN A,RETINOL/VITAMIN A,PO
Ribavirin,Oral:,200 mg Tablet ,J05AP01 ,,,,STREPTOKINASE,STREPTOKINASE,RIBAVIRIN,RIBAVIRIN,PO
Ribavirin,Oral:,500 mg Tablet ,J05AP01 ,,,,STREPTOKINASE,STREPTOKINASE,RIBAVIRIN,RIBAVIRIN,PO
Ribavirin,Oral:,600 mg Tablet ,J05AP01 ,,,,STREPTOKINASE,STREPTOKINASE,RIBAVIRIN,RIBAVIRIN,PO
Rifabutin,Oral:,"150 mg Capsule (For HIV/AIDS patient on concomitant protease inhibitor therapy, in lieu of rifampicin) ",J04AB04 ,,,,STREPTOKINASE,STREPTOKINASE,RIFABUTIN,RIFABUTIN,PO
Rifampicin,Oral:,300 mg Tablet/Capsule *Primary Health Care,J04AB02 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAMPICIN,RIFAMPICIN,PO
Rifampicin,Oral:,450 mg Tablet/Capsule *Primary Health Care,J04AB02 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAMPICIN,RIFAMPICIN,PO
Rifampicin,Oral:,600 mg Tablet/Capsule *Primary Health Care,J04AB02 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAMPICIN,RIFAMPICIN,PO
Rifampicin,Oral:,200 mg/5 mL Suspension in 120 mL *Primary Health Care,J04AB02 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAMPICIN,RIFAMPICIN,PO
Rifapentine,Oral:,150 mg Film-coated tablet ,J04AB05 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAPENTINE,RIFAPENTINE,PO
Rifaximin,Oral:,200 mg Tablet ,A07AA11 ,,,,STREPTOKINASE,STREPTOKINASE,RIFAXIMIN,RIFAXIMIN,PO
Rilpivirine,Oral:,25 mg (as Hydrochloride) Tablet ,J05AG05 ,,,,STREPTOKINASE,STREPTOKINASE,RILPIVIRINE,RILPIVIRINE,PO
Risperidone,Oral:,1 mg Tablet *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,2 mg Tablet *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,3 mg Tablet *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,4 mg Tablet *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,1 mg Orodispersible tablet (ODT) *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,2 mg Orodispersible tablet (ODT) *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Oral:,1 mg/mL Oral Solution in 100 mL *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,PO
Risperidone,Inj.:,25 mg Modified Release (MR) Powder for suspension Vial + 2 mL diluent in pre-filled syringe (IM) *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,INJ.
Risperidone,Inj.:,37.5 mg Modified Release (MR) Powder for suspension Vial + 2 mL diluent in pre-filled syringe (IM) *Primary Health Care,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,INJ.
Risperidone,Inj.:,50 mg Polonged Release (PR) suspension for injection + 2 mL diluent (IM)(This should not be administered to patients with dementia-related psychoses because of high risk of cardiovascular and infectiious related deaths.) ,N05AX08 ,,,,STREPTOKINASE,STREPTOKINASE,RISPERIDONE,RISPERIDONE,INJ.
Rituximab,Inj.:,10 mg/mL in 10 mL Vial (IV) ,L01FA01 ,,,,STREPTOKINASE,STREPTOKINASE,RITUXIMAB,RITUXIMAB,INJ.
Rituximab,Inj.:,10 mg/mL in 50 mL Vial (IV) ,L01FA01 ,,,,STREPTOKINASE,STREPTOKINASE,RITUXIMAB,RITUXIMAB,INJ.
Rivaroxaban,Oral:,15 mg Film-coated tablet ,B01AF01 ,,,,STREPTOKINASE,STREPTOKINASE,RIVAROXABAN,RIVAROXABAN,PO
Rivaroxaban,Oral:,20 mg Film-coated tablet ,B01AF01 ,,,,STREPTOKINASE,STREPTOKINASE,RIVAROXABAN,RIVAROXABAN,PO
Rivastigmine,Oral:,1.5 mg (as Hydrogen tartrate) Capsule ,N06DA03 ,,,,STREPTOKINASE,STREPTOKINASE,RIVASTIGMINE,RIVASTIGMINE,PO
Rivastigmine,Oral:,3 mg (as Hydrogen tartrate) Capsule ,N06DA03 ,,,,STREPTOKINASE,STREPTOKINASE,RIVASTIGMINE,RIVASTIGMINE,PO
Rivastigmine,Oral:,6 mg (as Hydrogen tartrate) Capsule ,N06DA03 ,,,,STREPTOKINASE,STREPTOKINASE,RIVASTIGMINE,RIVASTIGMINE,PO
Rocuronium,Inj.:,10 mg/mL (as Bromide) in 5 mL Ampul/Vial (IV) ,M03AC09 ,,,,STREPTOKINASE,STREPTOKINASE,ROCURONIUM,ROCURONIUM,INJ.
Ropivacaine,Inj.:,10 mg/mL (as Hydrochloride) in 10 mL Ampul (IV) ,N01BB09 ,,,,STREPTOKINASE,STREPTOKINASE,ROPIVACAINE,ROPIVACAINE,INJ.
Rosuvastatin,Oral:,10 mg (as Calcium) Tablet *Primary Health Care,C10AA07 ,,,,STREPTOKINASE,STREPTOKINASE,ROSUVASTATIN,ROSUVASTATIN,PO
Rosuvastatin,Oral:,20 mg (as Calcium) Tablet *Primary Health Care,C10AA07 ,,,,STREPTOKINASE,STREPTOKINASE,ROSUVASTATIN,ROSUVASTATIN,PO
Rotavirus Vaccine,Oral:,"1.5 mL Suspension in Pre-filled glass syringe 

Contains:
Monovalent G1P[8] strain, Live, attenuated, containing NLT 10^6.0 cell culture infectious dose ",J07BH01,,,,STREPTOKINASE,STREPTOKINASE,ROTAVIRUS VACCINE,ROTAVIRUS VACCINE,PO
Rotavirus Vaccine,Oral:,"1.5 mL Suspension in 3 mL ready-to-use plastic tube (sterile polyethylene squeezable tube with nozzle fitted with a tip seal and a tube cap (polypropylene)) 

Contains:
Monovalent G1P[8] strain, Live, attenuated, containing NLT 10^6.0 cell culture infectious dose ",J07BH01,,,,STREPTOKINASE,STREPTOKINASE,ROTAVIRUS VACCINE,ROTAVIRUS VACCINE,PO
Rotavirus Vaccine,Oral:,"2 mL Solution in 2 mL single dose ready-to-use plastic tube (single dose plastic dosing tube in individual foil pouch per box) 

Contains:
Pentavalent G1, G2, G3, G4, and P1A[8] strains, live, attenuated, containing live reassortant rotaviruses - G1, G2, G3, G4 and P1A[8] with a minimum of 2.0-2.8 x 10^6 infectious units (IU) per reassortant dose ",J07BH01,,,,STREPTOKINASE,STREPTOKINASE,ROTAVIRUS VACCINE,ROTAVIRUS VACCINE,PO
Sacubitril + Valsartan,Oral:,24.3 mg + 25.7 mg Tablet (Restricted use for acute hypertensive emergencies in patients less than 18 years old with extreme caution due to rapid and prolonged fall in blood pressure) ,C09DX04 ,,,,STREPTOKINASE,STREPTOKINASE,SACUBITRIL + VALSARTAN,SACUBITRIL + VALSARTAN,PO
Sacubitril + Valsartan,Oral:,"48.6 ,g + 51.4 mg Tablet (Restricted use for acute hypertensive emergencies in patients less than 18 years old with extreme caution due to rapid and prolonged fall in blood pressure) ",C09DX04 ,,,,STREPTOKINASE,STREPTOKINASE,SACUBITRIL + VALSARTAN,SACUBITRIL + VALSARTAN,PO
Sacubitril + Valsartan,Oral:,97.2 mg + 102.8 mg Tablet (Restricted use for acute hypertensive emergencies in patients less than 18 years old with extreme caution due to rapid and prolonged fall in blood pressure) ,C09DX04 ,,,,STREPTOKINASE,STREPTOKINASE,SACUBITRIL + VALSARTAN,SACUBITRIL + VALSARTAN,PO
Salbutamol,Oral:,2 mg/5 mL (as Sulfate) Syrup in 60 mL *Primary Health Care,R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,PO
Salbutamol,Inhalation:,200 mcg/dose (as Sulfate) DPI with appropriate accompanying dispenser ,R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,INH
Salbutamol,Inhalation:,"100 mcg/dose (as Sulfate) x 200 actuations, MDI *Primary Health Care",R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,INH
Salbutamol,Inhalation:,"100 mcg/dose (as Sulfate) x 200 actuations, Breath actuated MDI *Primary Health Care",R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,INH
Salbutamol,Inhalation:,1 mg/mL (as Sulfate) Respiratory solution in 2.5 mL Unit dose (For nebulization) *Primary Health Care,R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,INH
Salbutamol,Inhalation:,2 mg/mL (as Sulfate) Respiratory solution in 2.5 mL Unit dose (For nebulization) *Primary Health Care,R03AC02 ,,,,STREPTOKINASE,STREPTOKINASE,SALBUTAMOL,SALBUTAMOL,INH
Salicylic Acid,Topical:,5% Solution in 30 mL ,D01AE12 ,,,,STREPTOKINASE,STREPTOKINASE,SALICYLIC ACID,SALICYLIC ACID,TOP
Salicylic Acid,Topical:,5% Solution in 60 mL ,D01AE12 ,,,,STREPTOKINASE,STREPTOKINASE,SALICYLIC ACID,SALICYLIC ACID,TOP
Sambong (Blumea balsamifera),Oral:,250 mg Tablet (Fam. Compositae) ,Not Available,,,,STREPTOKINASE,STREPTOKINASE,SAMBONG (BLUMEA BALSAMIFERA),SAMBONG (BLUMEA BALSAMIFERA),PO
Sambong (Blumea balsamifera),Oral:,500 mg Tablet (Fam. Compositae) ,Not Available,,,,STREPTOKINASE,STREPTOKINASE,SAMBONG (BLUMEA BALSAMIFERA),SAMBONG (BLUMEA BALSAMIFERA),PO
Selegiline,Oral:,5 mg (as Hydrochloride) Tablet ,N04BD01 ,,,,STREPTOKINASE,STREPTOKINASE,SELEGILINE,SELEGILINE,PO
Selenium,Topical:,2.5% (as Sulfide) Lotion in 100 mL ,D01AE13 ,,,,STREPTOKINASE,STREPTOKINASE,SELENIUM,SELENIUM,TOP
Sertraline,Oral:,50 mg (as Hydrochloride) Tablet *Primary Health Care,N06AB06 ,,,,STREPTOKINASE,STREPTOKINASE,SERTRALINE,SERTRALINE,PO
Sevelamer,Oral:,800 mg (as Carbonate) Tablet ,V03AE02 ,,,,STREPTOKINASE,STREPTOKINASE,SEVELAMER,SEVELAMER,PO
Sevelamer,Oral:,800 mg (as Carbonate) Powder for suspension ,V03AE02 ,,,,STREPTOKINASE,STREPTOKINASE,SEVELAMER,SEVELAMER,PO
Sevoflurane,Inhalation:,in 250 mL Bottle ,N01AB08,,,,STREPTOKINASE,STREPTOKINASE,SEVOFLURANE,SEVOFLURANE,INH
Silver Sulfadiazine,Topical:,1% Cream in 15 g Tube *Primary Health Care,D06BA01 ,,,,STREPTOKINASE,STREPTOKINASE,SILVER SULFADIAZINE,SILVER SULFADIAZINE,TOP
Silver Sulfadiazine,Topical:,1% Cream in 25 g Tube *Primary Health Care,D06BA01 ,,,,STREPTOKINASE,STREPTOKINASE,SILVER SULFADIAZINE,SILVER SULFADIAZINE,TOP
Silver Sulfadiazine,Topical:,Cream in 500 g Jar (Micronized) *Primary Health Care,D06BA01 ,,,,STREPTOKINASE,STREPTOKINASE,SILVER SULFADIAZINE,SILVER SULFADIAZINE,TOP
Simvastatin,Oral:,20 mg Tablet *Primary Health Care,C10AA01 ,,,,STREPTOKINASE,STREPTOKINASE,SIMVASTATIN,SIMVASTATIN,PO
Simvastatin,Oral:,40 mg Tablet *Primary Health Care,C10AA01 ,,,,STREPTOKINASE,STREPTOKINASE,SIMVASTATIN,SIMVASTATIN,PO
Sirolimus,Oral:,0.5 mg Tablet ,S01XA23,,,,STREPTOKINASE,STREPTOKINASE,SIROLIMUS,SIROLIMUS,PO
Sirolimus,Oral:,1 mg Tablet ,S01XA23,,,,STREPTOKINASE,STREPTOKINASE,SIROLIMUS,SIROLIMUS,PO
Sodium ,Inj.:,0.9% (as Chloride) in 2 mL Ampul (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 2.5 mL Ampul (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 5 mL Ampul (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 10 mL Ampul (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 20 mL Ampul (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 50 mL Bottle/Bag (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 100 mL Bottle/Bag (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 200 mL Bottle/Bag (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 500 mL Bottle/Bag (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,Inj.:,0.9% (as Chloride) in 1 L Bottle/Bag (IV infusion) *Primary Health Care,A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,INJ.
Sodium ,,"0.9% (as Chloride) in 1 L Bottle/Bag (For irrigation)Composed of:
Na+ = 154 mmol/L
Cl- = 154 mmol/L ",A12CA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM,SODIUM,
Sodium Bicarbonate,Oral:,325 mg Tablet ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,PO
Sodium Bicarbonate,Oral:,650 mg Tablet ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,PO
Sodium Bicarbonate,Inj.:,1 mEq/mL in 10 mL Vial (Pediatric) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.
Sodium Bicarbonate,Inj.:,1 mEq/mL in 20 mL Ampul/Vial (Adult)(IV infusion) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.
Sodium Bicarbonate,Inj.:,1 mEq/mL in 50 mL Ampul/Vial (Adult)(IV infusion) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.
Sodium Bicarbonate,Inj.:,1 mEq/mL in 100 mL Ampul/Vial (Adult)(IV infusion) ,B05CB04 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE,SODIUM BICARBONATE,INJ.
Sodium bicarbonate + Acid concentrates (Hemodialysis Solution),Inj.:,"650 g + Acid Concentrates (g/L) composed of:
Glucose = 0-49.5 g
Sodium chloride = 216.19-270.8 g
Potassium chloride = 5.25-6.7 g
Calcium chloride = 6.46-9.9 g
Magnesium chloride = 3.58-4.75 g
Glacial acetic acid = 8.1-8.46 g
Purified water = 1000 mL ",B05ZA,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE + ACID CONCENTRATES (HEMODIALYSIS SOLUTION),SODIUM BICARBONATE + ACID CONCENTRATES (HEMODIALYSIS SOLUTION),INJ.
Sodium bicarbonate + Glutamic acid + Tartaric acid + Silicon resin (Gas Forming Agent),Oral:,470 mg + 70 mg + 420 mg + 25 mg Tablet ,Not available,,,,STREPTOKINASE,STREPTOKINASE,SODIUM BICARBONATE + GLUTAMIC ACID + TARTARIC ACID + SILICON RESIN (GAS FORMING AGENT),SODIUM BICARBONATE + GLUTAMIC ACID + TARTARIC ACID + SILICON RESIN (GAS FORMING AGENT),PO
Sodium Calcium Edetate,Inj.:,200 mg/mL in 5 mL Ampul (IM) ,V03AB03,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CALCIUM EDETATE,SODIUM CALCIUM EDETATE,INJ.
Sodium Chloride,Inj.:,2.5 mEq/mL in 20 mL Vial *Primary Health Care,B05XA03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CHLORIDE,SODIUM CHLORIDE,INJ.
Sodium Chloride,Inj.:,2.5 mEq/mL in 50 mL Vial *Primary Health Care,B05XA03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM CHLORIDE,SODIUM CHLORIDE,INJ.
Sodium Dichloroisocyanurate,,3.5 mg Tablet (2 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,
Sodium Dichloroisocyanurate,,8.68 mg Tablet (5 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,
Sodium Dichloroisocyanurate,,12.5 mg Tablet (8 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,
Sodium Dichloroisocyanurate,,17 mg Tablet (10 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,
Sodium Dichloroisocyanurate,,67 mg Tablet (40 mg free chlorine)(To be used for water purification) ,D08AX ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM DICHLOROISOCYANURATE,SODIUM DICHLOROISOCYANURATE,
Sodium Hyaluronate,Ophthalmic:,0.1% (1 mg/mL) Ophthalmic drop solution in 5 mL ,S01KA ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM HYALURONATE,SODIUM HYALURONATE,OPHTHALMIC
Sodium Hyaluronate,Ophthalmic:,0.1% (1 mg/mL) Ophthalmic drop solution in 15 mL ,S01KA ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM HYALURONATE,SODIUM HYALURONATE,OPHTHALMIC
Sodium Hypochlorite,,Solution (1.25% available chlorine for water purification) ,D08AX07,,,,STREPTOKINASE,STREPTOKINASE,SODIUM HYPOCHLORITE,SODIUM HYPOCHLORITE,
Sodium Iodide,Oral:,Capsule (Radioactivity range of 0.8 - 100 mCi per capsule) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO
Sodium Iodide,Oral:,Capsule (Radioactivity range of 1.0 - 250 mCi per capsule) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO
Sodium Iodide,Oral:,Solution (Radioactivity range of 3.5 - 150 mCi per vial) ,V09FX03 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM IODIDE,SODIUM IODIDE,PO
Sodium Nitrite,Inj.:,Powder (USP Grade) ,V03AB08 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM NITRITE,SODIUM NITRITE,INJ.
Sodium Nitroprusside,Inj.:,50 mg Powder (IV infusion) ,C02DD01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM NITROPRUSSIDE,SODIUM NITROPRUSSIDE,INJ.
Sodium Sulfate,,Powder (USP Grade) ,A06AD13 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM SULFATE,SODIUM,
Sodium Thiosulfate,Inj.:,250 mg/mL in 50 mL Ampul (IV) ,V03AB ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM THIOSULFATE,SODIUM THIOSULFATE,INJ.
Sodium Thiosulfate,,2.5% Solution ,V03AB ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM THIOSULFATE,SODIUM THIOSULFATE,
Sodium Thiosulfate,,5% Solution ,V03AB ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM THIOSULFATE,SODIUM THIOSULFATE,
Sodium Valproate,Oral:,200 mg/5 mL Syrup in 100 mL Bottle *Primary Health Care,N03AG01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE,SODIUM VALPROATE,PO
Sodium Valproate + Valproic Acid,Oral:,333 mg + 145 mg Controlled Release (CR) tablet *Primary Health Care,N03AG01 ,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID,SODIUM VALPROATE + VALPROIC ACID,PO
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,250 mg Tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg Tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,250 mg Extended Release (ER) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg Extended Release (ER) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO
Sodium Valproate + Valproic Acid (Divalproex Sodium),Oral:,500 mg (333 mg Sodium valproate + 145 mg Valproic acid) Controlled Release (CR) tablet *Primary Health Care,N03AG01,,,,STREPTOKINASE,STREPTOKINASE,SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX SODIUM),SODIUM VALPROATE + VALPROIC ACID (DIVALPROEX),PO
Sofosbuvir,Oral:,400 mg Tablet ,J05AP08 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR,SOFOSBUVIR,PO
Sofosbuvir + Ledipasvir,Oral:,400 mg + 90 mg Tablet ,J05AP51 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR + LEDIPASVIR,SOFOSBUVIR + LEDIPASVIR,PO
Sofosbuvir + Velpatasvir,Oral:,400 mg + 100 mg Tablet ,J05AP55 ,,,,STREPTOKINASE,STREPTOKINASE,SOFOSBUVIR + VELPATASVIR,SOFOSBUVIR + VELPATASVIR,PO
Somatostatin,Inj.:,"250 mcg Ampul/Vial (IV,IV infusion) ",H01CB01 ,,,,STREPTOKINASE,STREPTOKINASE,SOMATOSTATIN,SOMATOSTATIN,INJ.
Somatostatin,Inj.:,"3 mg Ampul/Vial (IV,IV infusion) ",H01CB01 ,,,,STREPTOKINASE,STREPTOKINASE,SOMATOSTATIN,SOMATOSTATIN,INJ.
Soya bean oil + Medium chain triglycerides + Olive oil + Purified fish oil,Inj.:,20% (200 mg/mL) Emulsion for IV infusion in 250 mL ,B05BA02 ,,,,STREPTOKINASE,STREPTOKINASE,SOYA BEAN OIL + MEDIUM CHAIN TRIGLYCERIDES + OLIVE OIL + PURIFIED FISH OIL,SOYA BEAN OIL + MEDIUM CHAIN TRIGLYCERIDES + OLIVE OIL + PURIFIED FISH OIL,INJ.
Spectinomycin,Inj.:,2 g Vial (IM) ,J01XX04 ,,,,STREPTOKINASE,STREPTOKINASE,SPECTINOMYCIN,SPECTINOMYCIN,INJ.
Spironolactone,Oral:,25 mg Tablet (K-sparer) ,C03DA01 ,,,,STREPTOKINASE,STREPTOKINASE,SPIRONOLACTONE,SPIRONOLACTONE,PO
